"J_shopt","J_shopt href","mode-tc","city","tel","time"
"闽馨风味馆","https://www.dianping.com/shop/l2ZYdUrSAQA4IeIF","水清路1460弄港澳购物中心4号楼1楼101-1室","[上海]","33586977","2025-07-28 12:28"
"台南擔仔面","https://www.dianping.com/shop/ZvmZD6yuPBQVxAUg","东建路405号","[上海]","15900578694","2025-07-28 12:28"
"闽和南·欢席","https://www.dianping.com/shop/la8RCpilVSvjkYdz","山西北路111号万象天地东里2层L201-202（北门入口）","[上海]","57881881","2025-07-28 12:27"
"临家闽南宴","https://www.dianping.com/shop/H5SHdMVoCw5VSonX","陆家嘴西路168号正大广场西区7层05B、08A（西区直梯旁）","[上海]","68887776","2025-07-28 12:27"
"厦门亚英餐厅","https://www.dianping.com/shop/G4pwcATtSacgH89u","兰溪路433号","[上海]","62660919","2025-07-28 12:27"
"陶香煲仔饭","https://www.dianping.com/shop/H3LYeoDmhKmFktXs","斜土东路176号昂云空间1楼进门左边","[上海]","63355166","2025-07-28 12:26"
"陶香煲仔饭","https://www.dianping.com/shop/H587YxKMd8dhQ2ef","北京西路1060号食博汇2楼","[上海]","62593990","2025-07-28 12:26"
"升记·猪杂粥觅味馆","https://www.dianping.com/shop/G73IIyK9W325Ozby","昭化路505号昭化园103室","[上海]","19921369902","2025-07-28 12:26"
"盈田盈粥庄","https://www.dianping.com/shop/G7rWuvx2ZmzW5P7m","安波路497号","[上海]","65487773","2025-07-28 12:25"
"33度·新记港式烧鹅王","https://www.dianping.com/shop/k69HCPABRFAjeAVO","华志路555号A区17幢103（皖北羊肉馆旁）","[上海]","18138960299","2025-07-28 12:25"
"煲山海·江浙粤韵","https://www.dianping.com/shop/FQdOYbFBLTDoI8Cd","武定西路1185号2楼（包房就餐需提前1天电联）","[上海]","13122165853","2025-07-28 12:25"
"威皇广福和小海鲜","https://www.dianping.com/shop/l8FATW5nXMeBHfug","瑞虹路188号瑞虹天地月亮湾3层303a室","[上海]","60700580","2025-07-28 12:25"
"南北湘排档NB Soeng","https://www.dianping.com/shop/G8tjbY0yDK9CuHVw","昭化路357号（营业时间有外摆,9点后路边免费停车）","[上海]","19121189669","2025-07-28 12:24"
"港季茶餐厅","https://www.dianping.com/shop/l7JQeZfRkyDQ3tPm","南京西路恒基688广场L103室","[上海]","52998859","2025-07-28 12:24"
"渔哥·湛江","https://www.dianping.com/shop/k6TZsPecz0PNHpOk","莫干山路600号大洋千树6层（中庭电梯直达6层）","[上海]","59999957","2025-07-28 12:24"
"甘草潮菜馆","https://www.dianping.com/shop/H8wgaD4CKaDwxwSP","巨鹿路242号1-6室","[上海]","15821113599","2025-07-28 12:23"
"阿文·潮汕食府","https://www.dianping.com/shop/EAdH4cpXZufZ8bbL","平型关路179号","[上海]","56700161","2025-07-28 12:23"
"晶采轩","https://www.dianping.com/shop/kah45gUybcrto8F7","静安寺街道南京西路1601号芮欧百货3-4楼(近常德路)","[上海]","64721717","2025-07-28 12:23"
"潮人姐妹轩","https://www.dianping.com/shop/G2EYJcHBhTKACvZr","海宁路269号（森林湾大厦一楼）","[上海]","63584969","2025-07-28 12:23"
"勝記广州大排档.宵夜","https://www.dianping.com/shop/G98KAPpW7xJRkoGI","宁夏路236弄2号（曹杨路地铁站2号口步行400米）","[上海]","62770208","2025-07-28 12:22"
"NUITS","https://www.dianping.com/shop/l28gkHequY0S8qdM","铜仁路88号香格里拉酒店正对面","[上海]","17349758268","2025-07-28 12:20"
"手打荞麦面·和花","https://www.dianping.com/shop/H8hYoz4T9WaiPIQN","虹桥路1452号古北财富中心1期古北大厦地下一楼B1室","[上海]","19302122627","2025-07-28 12:17"
"CURRY BLOSSAM咖喱華·日式咖喱","https://www.dianping.com/shop/HaG690CiNs8zx5JR","娄山关路85号东方国际大厦1楼106室","[上海]","13681973843","2025-07-28 12:17"
"家康居酒屋","https://www.dianping.com/shop/G5vTWij0oghrQ4EG","虹桥街道兴义路48号4号商铺(近娄山关路)","[上海]","52895411","2025-07-28 12:17"
"家康居酒屋","https://www.dianping.com/shop/kaLQY94i5j3j7srm","大沽路415号","[上海]","19921682411","2025-07-28 12:16"
"稻忠","https://www.dianping.com/shop/H60TIGj6rpVoA3E7","虹桥街道兴义路48号新世纪广场C座4单元2楼(近娄山关路)","[上海]","52958388","2025-07-28 11:41"
"研串面坊·日式拉面·烤串","https://www.dianping.com/shop/l8yOoC4U6QXyhSp9","水城路367号","[上海]","61535833","2025-07-28 11:35"
"烧肉第九號","https://www.dianping.com/shop/iOVANNs3F6nPKYa1","天山路473号112室","[上海]","15921386032","2025-07-28 11:34"
"そば道·荞麦道日本料理","https://www.dianping.com/shop/H81DxmBsTEH9Yyt8","仙霞路689号底层","[上海]","62711258","2025-07-28 11:34"
"布良濑","https://www.dianping.com/shop/iTQLEtACHTwe4OLr","仙霞新村街道仙霞路669号(近安龙路)","[上海]","62122661","2025-07-28 11:34"
"佳思多食品料理超市","https://www.dianping.com/shop/l4sS4KwaqDoUx1ge","水坊路36号星尚邻里F1-B18","[苏州]","62957515","2025-07-28 11:33"
"一串入魂","https://www.dianping.com/shop/G4uKprUd77lPfcy5","东育路500弄前滩太古里木区2楼W-L2-07","[上海]","18221222737","2025-07-28 11:32"
"一串入魂","https://www.dianping.com/shop/l5wMQ5YiAkycVUjQ","花木街道锦延路286号(科技馆对面)","[上海]","18301932058","2025-07-28 11:32"
"Komeda's Coffee口美达咖啡","https://www.dianping.com/shop/H8CxOD0wtpAbv8XL","锦延路155号102室","[上海]","15821277362","2025-07-28 11:32"
"粋美亭手打荞麦","https://www.dianping.com/shop/l7e2OHpH0vRZq6YJ","锦延路329号B1层-B39（星巴克楼下）","[上海]","61060970","2025-07-28 11:31"
"Beefman 牛肉人","https://www.dianping.com/shop/l6Ib8V7YTNNnyxKV","兴义路48号c座1单元二层","[上海]","52807933","2025-07-28 11:30"
"山川爱烤鳗鱼","https://www.dianping.com/shop/k2g2l6RXLFpLLtBI","虹莘路3811号2楼","[上海]","54573750","2025-07-28 10:40"
"晋州牛尾汤24小时","https://www.dianping.com/shop/GaOHaHv85pdg6zOs","银亭路68-78号天乐广场1层","[上海]","54760517","2025-07-28 10:40"
"豆腐村","https://www.dianping.com/shop/G4PImvOynEZnI2Ty","银亭路缤琦广场1栋1楼（近欧银中心）","[上海]","34687988","2025-07-28 10:39"
"BLAZ","https://www.dianping.com/shop/G2vTMCZaiLPgaDkA","东湖路20号","[上海]","18019447400","2025-07-28 10:38"
"MAVIS966","https://www.dianping.com/shop/H9QUcSqVMykwwOu1","武定路966-968号近胶州路","[上海]","17721332356","2025-07-28 10:38"
"Juke","https://www.dianping.com/shop/k25P5MnCC7FO5hLx","东平路11号-102","[上海]","17621817871","2025-07-28 10:37"
"LA GANH 2.0越南居酒屋","https://www.dianping.com/shop/G39b8fHSzlvpojkN","淮海中路283号香港广场南座1楼SL1-08室","[上海]","18016075935","2025-07-28 10:35"
"MIMILATO","https://www.dianping.com/shop/l3a9F0qaSriDVxIh","长乐路1251号","[上海]","17317619656","2025-07-28 10:25"
"Spiceman gelato","https://www.dianping.com/shop/k2ClD18KsBHWXPD5","乌鲁木齐中路348号","[上海]","13918324861","2025-07-28 10:24"
"spiceman gelato","https://www.dianping.com/shop/k2jGsAV1pCIe27ar","淮海中路及其附近街道","[上海]","13472894476","2025-07-28 10:24"
"Dal Cuore 达可芮冰淇淋","https://www.dianping.com/shop/G8cBDskrV2Hqpoun","茂名北路260号W3-1B号","[上海]","18217233894","2025-07-28 10:24"
"Dip in Gelato","https://www.dianping.com/shop/l8Wjog1pgBX8rTjg","威海路644号","[上海]","18041104119","2025-07-28 10:23"
"Dip in Gelato","https://www.dianping.com/shop/l9YtGyaA4ygZ0mC4","兴业路123弄新天地时尚一期三楼南里食集","[上海]","15221980807","2025-07-28 10:23"
"ULU ULU Gelato乌露乌露","https://www.dianping.com/shop/la1Yd74b7ERljdeY","乌鲁木齐中路243-4号","[上海]","15900918633","2025-07-28 10:23"
"FLAVERSE Gelato&Soda","https://www.dianping.com/shop/k5dha6MsYXnC56ej","襄阳南路360号","[上海]","19521262452","2025-07-28 10:23"
"MIWA","https://www.dianping.com/shop/k9VKtn3zM7ci9VTP","祥德路381号3幢101","[上海]","19512345877","2025-07-28 10:22"
"丰味市场gelato","https://www.dianping.com/shop/GayRdmXAcbiS3BDV","建国西路321号","[上海]","13764824980","2025-07-28 10:22"
"制冰铺 Making Gelato","https://www.dianping.com/shop/jxpOCT3ANqnTvzpC","陕西南路39弄58-3号（沿街商铺）","[上海]","18918566390","2025-07-28 10:22"
"时桉gelato","https://www.dianping.com/shop/l96fBBw1UhtCFECc","陕西南路59号","[上海]","19538866143","2025-07-28 10:21"
"Di-solve","https://www.dianping.com/shop/G2nU5k61dbE5CNUg","武定路718弄4栋L1-01（户外阶梯旁）","[上海]","19901781102","2025-07-28 10:21"
"皖荟·新徽菜","https://www.dianping.com/shop/H7DSoGydioaXA22Y","蟠鼎路177弄3号1楼PM—115号（请勿携带宠物入内）","[上海]","16601931513","2025-07-26 12:12"
"清平世家·粤菜世家","https://www.dianping.com/shop/l4krrMt43J0soME2","东华西路伟超大厦1号","[广州]","19860078873","2025-07-25 00:07"
"潮汕大目牛肉火锅","https://www.dianping.com/shop/Ga6xP9kxYUoN9SVH","梅林街道梅村路5-1号上梅林综合楼一楼(新世界百货旁)","[深圳]","82799957","2025-07-23 19:12"
"小林叔叔的家·HomeCafe","https://www.dianping.com/shop/G23ujFUifzZNnnRY","apark一个公园2楼L1-20（牛鼎烧烤斜对面）","[深圳]","13424419424","2025-07-23 18:49"
"肥姨私厨","https://www.dianping.com/shop/H3LaAxtVprPpQ4rr","东漖南路50号东健楼三楼301(大参林楼上)(地铁一号线坑口站D出口步行5分钟))","[广州]","13802999441","2025-07-23 00:52"
"tamico塔高","https://www.dianping.com/shop/H7AzX8Z0CMWdlwwS","金穗路719号中海观园121商铺（中海观园西门北60米）","[广州]","18022876604","2025-07-23 00:37"
"粤陈记·煲仔粥","https://www.dianping.com/shop/H9ONXRH6067claCq","天河路230-232号","[广州]","18027349377","2025-07-22 14:10"
"彤堂序","https://www.dianping.com/shop/l5rDhGBz5IHNmZrm","华夏路10号富力中心4楼","[广州]","18188800638","2025-07-22 00:22"
"南泉轩食府.市师鸡","https://www.dianping.com/shop/l6xtipgYpR9bqa0q","三元里街道政民路77号(名泉酒店或名泉桑拿大院内)地铁11号线中医学院c出口梓元岗站B出口","[广州]","86350677","2025-07-21 23:55"
"LOCK CHUCK COFFEE","https://www.dianping.com/shop/l1if7PBwJ9ukGy9O","黄花岗街道犀牛路6号101(区庄B1出口)","[广州]","87603441","2025-07-21 23:48"
"蚂蚁洞烤肉·大排档","https://www.dianping.com/shop/G2WPLvj1pgVCZWgp","体育东路39-45号","[广州]","36989616","2025-07-21 22:26"
"奉座泥炉烤肉·活鳗·稻草黄油鸡","https://www.dianping.com/shop/G9knL7xigkLGHNd3","东环街番禺大道北803号101铺","[广州]","18024591571","2025-07-19 18:24"
"够姜大排档","https://www.dianping.com/shop/GaMREEZWcY95IhAN","员村西街4号大院首层","[广州]","13798009295","2025-07-19 18:23"
"不忧老头潮汕牛肉粿条·牛肉火锅","https://www.dianping.com/shop/jdbG7hgSKM7z2WZL","永巩街04号105-106","[广州]","13392139649","2025-07-19 18:22"
"粤陈记·煲仔粥","https://www.dianping.com/shop/H5CCtBjkRAeKkPtl","中山七路333号扬韬科技广场4号楼1楼","[广州]","18011985913","2025-07-19 17:59"
"Beyond Yakitori•美醉堂","https://www.dianping.com/shop/l8KqvCOSoglRpXhi","新东路新源西里中街2号楼南侧平房1号","[北京]","13269389033","2025-07-18 09:29"
"PAGEONE","https://www.dianping.com/shop/G6gB42aP3ObMYWY5","五道口购物中心","[北京]","13269891280","2025-07-18 00:21"
"渔吃渔醉·河鲜集","https://www.dianping.com/shop/H9rFCcTAQdmcd0mT","太阳宫乡霄云路28号院1号（网信大厦B座一层）","[北京]","69247332","2025-07-17 23:42"
"金山小馆·川Bistro","https://www.dianping.com/shop/l1nNC34GhoPdcWGG","霄云路15-2号","[北京]","13691353215","2025-07-17 23:42"
"韩香馆Saveurs de Coree","https://www.dianping.com/shop/H9V3ZExj8bNy755d","北新桥街道东直门北小街22号","[北京]","57415753","2025-07-17 10:29"
"鸡伍发·清远鸡煲·烧鸟YAKITORI","https://www.dianping.com/shop/l1PKjqmu8D8DqVJL","白沙路6号新科花园10101-2商铺","[西安]","18182677806","2025-07-16 10:20"
"回+读书图书馆","https://www.dianping.com/shop/l2LYyXdUxyDsuINs","龙域中路融泽嘉园社区1号院","[北京]","82423200","2025-07-16 09:37"
"寺锦·回龙观城市会客厅","https://www.dianping.com/shop/G1ypa731uJDnyDSM","龙域中街玉光寺","[北京]","","2025-07-16 09:36"
"112生活艺术空间·日咖夜酒","https://www.dianping.com/shop/G2mhwUjFepZYh0UG","大学东路112号3楼","[西安]","17691051773","2025-07-16 09:33"
"山海家茶屋","https://www.dianping.com/shop/l5zxH0lFJzUuakH0","金寨路平方里客栈一楼","[合肥]","15958194331","2025-07-13 09:49"
"AW超市","https://www.dianping.com/shop/l5tIPou6V5AZVCuL","太阳宫中路凯德MALL太阳宫店B2","[北京]","64666999","2025-07-12 18:12"
"WOOD ONE TAIL FISH木尾鱼","https://www.dianping.com/shop/H70bDk80zr8FHPe3","赵登禹路463号（白塔寺车行二层）","[北京]","15604341920","2025-07-12 10:36"
"壹霖·洱语臻选云南菜","https://www.dianping.com/shop/laW7JXuHKQQw5o1h","中关村大街15-10号中关村大融城西区东入口处,地上2层201（可电梯直达二层、环境优雅、7个包房）","[北京]","18201618397","2025-07-11 19:39"
"3N Bakery","https://www.dianping.com/shop/G1vHRF7GDCA7ITuY","清河街道昌临801号院北侧商铺18号1层（西三旗桥西路南）","[北京]","15810589735","2025-07-10 23:09"
"二十四个面包师","https://www.dianping.com/shop/kafXJqbRL9eycdBr","东四北大街241号","[北京]","13269880561","2025-07-10 23:09"
"章记星洲 · 新加坡餐厅","https://www.dianping.com/shop/laxsLfF8tzMmn0UD","永泰庄北路19号院1号楼中关村东升科技园生活服务中心3层","[北京]","13241576077","2025-07-10 21:25"
"三忘湖SWANSEEN","https://www.dianping.com/shop/l7LYFANCoo6bd5UY","北三环中路马甸南村双秀公园04幢","[北京]","17200325832","2025-07-10 20:30"
"三忘湖 SWANSEEN Coffee&Bar","https://www.dianping.com/shop/G4fNPO0jwH7UTGqb","教子胡同28号2幢","[北京]","63053686","2025-07-10 20:29"
"牛街洪彩咯吱盒店","https://www.dianping.com/shop/G7wFxQEKHuUNnWfH","牛街东里一区14号楼","[北京]","15300208089","2025-07-10 20:27"
"牛街·马辈儿涮肉","https://www.dianping.com/shop/l55uNYhubgbvNw7v","和平里西街69号东单菜市场二层(地铁和平里北街D口)（共设有不同规格的7个包间）","[北京]","65286655","2025-07-10 20:25"
"牛街·马辈儿涮肉","https://www.dianping.com/shop/l1JJMImt7QBDRhDR","南横西街与教子胡同交叉口西北角（一六一中学斜对面）","[北京]","63035518","2025-07-10 20:25"
"叁號院","https://www.dianping.com/shop/G6CVgfLBM3uYCuZk","万红路慢生活D029A","[北京]","18618250840","2025-07-10 13:10"
"SU福-粤式融合菜","https://www.dianping.com/shop/l8H7u73ixOE6J4Z9","建华南路6号院1号楼1层106室英皇大厦对面","[北京]","18801073487","2025-07-09 21:19"
"好面","https://www.dianping.com/shop/FU4LIUpChQD3joja","新源南路16号世方豪庭A座底商116号（琨莎中心1号楼711便利店斜对面~往北看:隐酌精酿入口）","[北京]","13381151407","2025-07-09 14:59"
"Another Me·老友店","https://www.dianping.com/shop/G77XmxsOBbCU4w7u","西坝河南路西坝河北里201号院福旺商超一层底商","[北京]","13810202144","2025-07-09 13:06"
"goood Cafe","https://www.dianping.com/shop/G2GeLMadBaiwRSCa","南磨房地区百子湾路11号百子湾路百子湾西里金都杭城二期102号楼底商109号（近北门)","[北京]","15600095202","2025-07-09 09:37"
"京海旺缘酒楼","https://www.dianping.com/shop/l2G5cTYSA0ih4QQp","西北旺北路与永丰路交叉口北行80米路西","[北京]","62441968","2025-07-09 09:12"
"造币厂咖啡","https://www.dianping.com/shop/G2axXPK06pwJEMRZ","医科路9号院2号楼1层103-1室","[北京]","18600797166","2025-07-08 15:59"
"刺鱼书店","https://www.dianping.com/shop/iMZ8rsfOotPEzDjZ","杏石口路中间艺术区中间剧场1层","[北京]","15321532380","2025-07-08 15:49"
"星爺干蒸·雞煲","https://www.dianping.com/shop/H7NhFLMFgoiBuVjJ","慧忠里231号楼一层","[北京]","13161629988","2025-07-08 12:00"
"三板汇茶咖空间·商务会谈·聚会团建","https://www.dianping.com/shop/l2Sch84wnAGJuWyg","北蜂窝101号23幢（二商集团党校旁边）","[北京]","13146986168","2025-07-08 11:29"
"出笋餐厅","https://www.dianping.com/shop/H8JQzazJTV1ZBqg3","清河营南街七号院华贸天地B1层（星巴克正下方）","[北京]","84967355","2025-07-07 00:23"
"铁宝宝GYM健身铁馆","https://www.dianping.com/shop/H2TP3B0sdHMIbmQ2","银河南街2号院2号楼1单元202","[北京]","13661010991","2025-07-05 16:37"
"弓二·烧鸟居酒屋","https://www.dianping.com/shop/l2Kv0d4CT8Wx763m","中关村东路8号东升大厦A座1层","[北京]","18600236149","2025-07-04 21:30"
"炫丽彩虹·重庆麻辣烫","https://www.dianping.com/shop/l9VDOgfB16tzvJpb","东王庄小区10号楼一层108室","[北京]","13717642158","2025-07-04 19:58"
"五道双马·双马餐厅","https://www.dianping.com/shop/l4MxFdZ3ZEwIvUjr","王庄路东王庄小区33号楼1楼108室（彭姐麻辣烫隔壁）","[北京]","62666179","2025-07-04 19:25"
"半山腰·云南菜","https://www.dianping.com/shop/G6L3gHoOEO2teu8k","中关村街道中关村北京卫星制造厂科技园1号厂房115号-116号","[北京]","15321929581","2025-07-04 18:58"
"龍囍粤·顺德小吃·生滚粥","https://www.dianping.com/shop/k9LWWlhDW13U6I6J","东四北大街28号（距北新桥地铁站c口100米）","[北京]","13691492712","2025-07-04 18:40"
"寿司郎","https://www.dianping.com/shop/kaC7hPTiaSS26bFa","中关村大街15号中关村ARTPARK大融城西区A地块地下1层","[北京]","68539708","2025-07-04 18:29"
"哈尔滨餐馆","https://www.dianping.com/shop/H30nIM9S6DTb36HR","麦子店街道霞光里社区","[北京]","18346159857","2025-07-04 12:12"
